area,cabang,sku,periode,qty,event_flag,event_flag_lag1,holiday_count,holiday_count_lag1,rainfall_lag1,is_train,is_test,imputed,spike_flag,sample_weight,month,year,qtr
8,17A,DOPQ004K010,2023-06-01,1279.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
8,17A,DOPQ004K010,2023-07-01,734.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
8,17A,DOPQ004K010,2023-08-01,1112.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
8,17A,DOPQ004K010,2023-09-01,909.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
8,17A,DOPQ004K010,2023-10-01,757.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
8,17A,DOPQ004K010,2023-11-01,728.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
8,17A,DOPQ004K010,2023-12-01,1035.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
8,17A,DOPQ004K010,2024-01-01,623.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
8,17A,DOPQ004K010,2024-02-01,1388.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
8,17A,DOPQ004K010,2024-03-01,441.0,1,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
8,17A,DOPQ004K010,2024-04-01,677.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
8,17A,DOPQ004K010,2024-05-01,810.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
7,23A,AUVW001KA,2021-01-01,3786.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
7,23A,AUVW001KA,2021-02-01,3036.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
7,23A,AUVW001KA,2021-03-01,6772.0,0,0.0,4,1.0,0.0,1,0,0,1,0.8,3,2021,1
7,23A,AUVW001KA,2021-04-01,2298.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
7,23A,AUVW001KA,2021-05-01,2449.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
7,23A,AUVW001KA,2021-06-01,6224.0,1,0.0,1,5.0,0.0,1,0,0,1,0.8,6,2021,2
7,23A,AUVW001KA,2021-07-01,1796.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
7,23A,AUVW001KA,2021-08-01,2632.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
7,23A,AUVW001KA,2021-09-01,6936.0,0,0.0,0,2.0,0.0,1,0,0,1,0.8,9,2021,3
7,23A,AUVW001KA,2021-10-01,1614.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
7,23A,AUVW001KA,2021-11-01,4744.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
7,23A,AUVW001KA,2021-12-01,2999.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
7,23A,AUVW001KA,2022-01-01,2478.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
7,23A,AUVW001KA,2022-02-01,4824.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
7,23A,AUVW001KA,2022-03-01,2090.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
7,23A,AUVW001KA,2022-04-01,4962.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
7,23A,AUVW001KA,2022-05-01,2702.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
7,23A,AUVW001KA,2022-06-01,6129.0,1,0.0,1,8.0,0.0,1,0,0,1,0.8,6,2022,2
7,23A,AUVW001KA,2022-07-01,1264.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
7,23A,AUVW001KA,2022-08-01,1842.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
7,23A,AUVW001KA,2022-09-01,3200.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
7,23A,AUVW001KA,2022-10-01,3294.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
7,23A,AUVW001KA,2022-11-01,2734.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
7,23A,AUVW001KA,2022-12-01,2710.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
7,23A,AUVW001KA,2023-01-01,2252.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
7,23A,AUVW001KA,2023-02-01,3990.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
7,23A,AUVW001KA,2023-03-01,2417.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
7,23A,AUVW001KA,2023-04-01,2478.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
7,23A,AUVW001KA,2023-05-01,2626.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
7,23A,AUVW001KA,2023-06-01,2280.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
7,23A,AUVW001KA,2023-07-01,1916.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
7,23A,AUVW001KA,2023-08-01,1974.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
7,23A,AUVW001KA,2023-09-01,2292.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
7,23A,AUVW001KA,2023-10-01,1766.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
7,23A,AUVW001KA,2023-11-01,2662.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
7,23A,AUVW001KA,2023-12-01,1373.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
7,23A,AUVW001KA,2024-01-01,1031.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
7,23A,AUVW001KA,2024-02-01,1582.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
7,23A,AUVW001KA,2024-03-01,1102.0,1,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
7,23A,AUVW001KA,2024-04-01,1067.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
7,23A,AUVW001KA,2024-05-01,1150.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
7,23A,AUVW001KASP,2021-01-01,2262.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
7,23A,AUVW001KASP,2021-02-01,2088.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
7,23A,AUVW001KASP,2021-03-01,4998.0,0,0.0,4,1.0,0.0,1,0,0,1,0.8,3,2021,1
7,23A,AUVW001KASP,2021-04-01,2298.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
7,23A,AUVW001KASP,2021-05-01,1774.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
7,23A,AUVW001KASP,2021-06-01,3912.0,1,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
7,23A,AUVW001KASP,2021-07-01,2044.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
7,23A,AUVW001KASP,2021-08-01,1884.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
7,23A,AUVW001KASP,2021-09-01,4412.0,0,0.0,0,2.0,0.0,1,0,0,1,0.8,9,2021,3
7,23A,AUVW001KASP,2021-10-01,1726.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
7,23A,AUVW001KASP,2021-11-01,3900.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
7,23A,AUVW001KASP,2021-12-01,2208.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
7,23A,AUVW001KASP,2022-01-01,2720.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
7,23A,AUVW001KASP,2022-02-01,3088.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
7,23A,AUVW001KASP,2022-03-01,1950.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
7,23A,AUVW001KASP,2022-04-01,3176.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
7,23A,AUVW001KASP,2022-05-01,2158.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
7,23A,AUVW001KASP,2022-06-01,3692.0,1,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
7,23A,AUVW001KASP,2022-07-01,1762.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
7,23A,AUVW001KASP,2022-08-01,1638.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
7,23A,AUVW001KASP,2022-09-01,2026.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
7,23A,AUVW001KASP,2022-10-01,2404.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
7,23A,AUVW001KASP,2022-11-01,2319.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
7,23A,AUVW001KASP,2022-12-01,3144.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
7,23A,AUVW001KASP,2023-01-01,1928.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
7,23A,AUVW001KASP,2023-02-01,2627.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
7,23A,AUVW001KASP,2023-03-01,2120.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
7,23A,AUVW001KASP,2023-04-01,3106.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
7,23A,AUVW001KASP,2023-05-01,3030.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
7,23A,AUVW001KASP,2023-06-01,2658.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
7,23A,AUVW001KASP,2023-07-01,2177.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
7,23A,AUVW001KASP,2023-08-01,1846.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
7,23A,AUVW001KASP,2023-09-01,2378.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
7,23A,AUVW001KASP,2023-10-01,2084.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
7,23A,AUVW001KASP,2023-11-01,2274.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
7,23A,AUVW001KASP,2023-12-01,1242.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
7,23A,AUVW001KASP,2024-01-01,1154.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
7,23A,AUVW001KASP,2024-02-01,1387.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
7,23A,AUVW001KASP,2024-03-01,1417.0,1,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
7,23A,AUVW001KASP,2024-04-01,1074.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
7,23A,AUVW001KASP,2024-05-01,990.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
7,23A,BKLM200CHAR,2021-01-01,2860.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
7,23A,BKLM200CHAR,2021-02-01,4013.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
7,23A,BKLM200CHAR,2021-03-01,8114.0,0,0.0,4,1.0,0.0,1,0,0,1,0.8,3,2021,1
7,23A,BKLM200CHAR,2021-04-01,1633.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
7,23A,BKLM200CHAR,2021-05-01,1504.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
7,23A,BKLM200CHAR,2021-06-01,6789.0,1,0.0,1,5.0,0.0,1,0,0,1,0.8,6,2021,2
7,23A,BKLM200CHAR,2021-07-01,2484.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
7,23A,BKLM200CHAR,2021-08-01,2946.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
7,23A,BKLM200CHAR,2021-09-01,8454.0,0,0.0,0,2.0,0.0,1,0,0,1,0.8,9,2021,3
7,23A,BKLM200CHAR,2021-10-01,2211.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
7,23A,BKLM200CHAR,2021-11-01,5311.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
7,23A,BKLM200CHAR,2021-12-01,3121.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
7,23A,BKLM200CHAR,2022-01-01,2418.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
7,23A,BKLM200CHAR,2022-02-01,6006.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
7,23A,BKLM200CHAR,2022-03-01,2999.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
7,23A,BKLM200CHAR,2022-04-01,4472.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
7,23A,BKLM200CHAR,2022-05-01,2037.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
7,23A,BKLM200CHAR,2022-06-01,9332.0,1,0.0,1,8.0,0.0,1,0,0,1,0.8,6,2022,2
7,23A,BKLM200CHAR,2022-07-01,1899.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
7,23A,BKLM200CHAR,2022-08-01,2894.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
7,23A,BKLM200CHAR,2022-09-01,3890.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
7,23A,BKLM200CHAR,2022-10-01,3068.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
7,23A,BKLM200CHAR,2022-11-01,2746.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
7,23A,BKLM200CHAR,2022-12-01,3362.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
7,23A,BKLM200CHAR,2023-01-01,2600.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
7,23A,BKLM200CHAR,2023-02-01,3828.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
7,23A,BKLM200CHAR,2023-03-01,2222.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
7,23A,BKLM200CHAR,2023-04-01,1864.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
7,23A,BKLM200CHAR,2023-05-01,4285.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
7,23A,BKLM200CHAR,2023-06-01,3152.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
7,23A,BKLM200CHAR,2023-07-01,2231.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
7,23A,BKLM200CHAR,2023-08-01,2903.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
7,23A,BKLM200CHAR,2023-09-01,4204.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
7,23A,BKLM200CHAR,2023-10-01,2565.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
7,23A,BKLM200CHAR,2023-11-01,2791.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
7,23A,BKLM200CHAR,2023-12-01,2100.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
7,23A,BKLM200CHAR,2024-01-01,1831.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
7,23A,BKLM200CHAR,2024-02-01,4476.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
7,23A,BKLM200CHAR,2024-03-01,1923.0,1,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
7,23A,BKLM200CHAR,2024-04-01,1690.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
7,23A,BKLM200CHAR,2024-05-01,2462.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
7,23A,BKLM200CPOX,2021-01-01,2860.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
7,23A,BKLM200CPOX,2021-02-01,4013.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
7,23A,BKLM200CPOX,2021-03-01,8114.0,0,0.0,4,1.0,0.0,1,0,0,1,0.8,3,2021,1
7,23A,BKLM200CPOX,2021-04-01,1633.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
7,23A,BKLM200CPOX,2021-05-01,1504.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
7,23A,BKLM200CPOX,2021-06-01,6789.0,1,0.0,1,5.0,0.0,1,0,0,1,0.8,6,2021,2
7,23A,BKLM200CPOX,2021-07-01,2484.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
7,23A,BKLM200CPOX,2021-08-01,2946.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
7,23A,BKLM200CPOX,2021-09-01,8454.0,0,0.0,0,2.0,0.0,1,0,0,1,0.8,9,2021,3
7,23A,BKLM200CPOX,2021-10-01,2211.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
7,23A,BKLM200CPOX,2021-11-01,5311.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
7,23A,BKLM200CPOX,2021-12-01,3121.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
7,23A,BKLM200CPOX,2022-01-01,2418.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
7,23A,BKLM200CPOX,2022-02-01,6006.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
7,23A,BKLM200CPOX,2022-03-01,2999.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
7,23A,BKLM200CPOX,2022-04-01,4472.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
7,23A,BKLM200CPOX,2022-05-01,2037.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
7,23A,BKLM200CPOX,2022-06-01,9332.0,1,0.0,1,8.0,0.0,1,0,0,1,0.8,6,2022,2
7,23A,BKLM200CPOX,2022-07-01,1899.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
7,23A,BKLM200CPOX,2022-08-01,2894.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
7,23A,BKLM200CPOX,2022-09-01,3890.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
7,23A,BKLM200CPOX,2022-10-01,3068.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
7,23A,BKLM200CPOX,2022-11-01,2746.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
7,23A,BKLM200CPOX,2022-12-01,3362.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
7,23A,BKLM200CPOX,2023-01-01,2600.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
7,23A,BKLM200CPOX,2023-02-01,3828.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
7,23A,BKLM200CPOX,2023-03-01,2222.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
7,23A,BKLM200CPOX,2023-04-01,1864.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
7,23A,BKLM200CPOX,2023-05-01,4285.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
7,23A,BKLM200CPOX,2023-06-01,3152.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
7,23A,BKLM200CPOX,2023-07-01,2231.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
7,23A,BKLM200CPOX,2023-08-01,2903.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
7,23A,BKLM200CPOX,2023-09-01,4204.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
7,23A,BKLM200CPOX,2023-10-01,2565.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
7,23A,BKLM200CPOX,2023-11-01,2791.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
7,23A,BKLM200CPOX,2023-12-01,2100.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
7,23A,BKLM200CPOX,2024-01-01,1831.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
7,23A,BKLM200CPOX,2024-02-01,4476.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
7,23A,BKLM200CPOX,2024-03-01,1923.0,1,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
7,23A,BKLM200CPOX,2024-04-01,1690.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
7,23A,BKLM200CPOX,2024-05-01,2462.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
7,23A,BNOP400CHAR,2021-01-01,1596.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
7,23A,BNOP400CHAR,2021-02-01,1673.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
7,23A,BNOP400CHAR,2021-03-01,2612.0,0,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
7,23A,BNOP400CHAR,2021-04-01,1303.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
7,23A,BNOP400CHAR,2021-05-01,1079.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
7,23A,BNOP400CHAR,2021-06-01,2421.0,1,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
7,23A,BNOP400CHAR,2021-07-01,1419.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
7,23A,BNOP400CHAR,2021-08-01,2147.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
7,23A,BNOP400CHAR,2021-09-01,3910.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
7,23A,BNOP400CHAR,2021-10-01,1586.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
7,23A,BNOP400CHAR,2021-11-01,3645.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
7,23A,BNOP400CHAR,2021-12-01,2150.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
7,23A,BNOP400CHAR,2022-01-01,1429.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
7,23A,BNOP400CHAR,2022-02-01,2399.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
7,23A,BNOP400CHAR,2022-03-01,1309.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
7,23A,BNOP400CHAR,2022-04-01,2456.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
7,23A,BNOP400CHAR,2022-05-01,1608.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
7,23A,BNOP400CHAR,2022-06-01,3373.0,1,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
7,23A,BNOP400CHAR,2022-07-01,1463.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
7,23A,BNOP400CHAR,2022-08-01,1934.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
7,23A,BNOP400CHAR,2022-09-01,1672.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
7,23A,BNOP400CHAR,2022-10-01,2574.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
7,23A,BNOP400CHAR,2022-11-01,1913.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
7,23A,BNOP400CHAR,2022-12-01,2033.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
7,23A,BNOP400CHAR,2023-01-01,1717.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
7,23A,BNOP400CHAR,2023-02-01,2007.0,1,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
7,23A,BNOP400CHAR,2023-03-01,2010.0,1,1.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
7,23A,BNOP400CHAR,2023-04-01,1114.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
7,23A,BNOP400CHAR,2023-05-01,2759.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
7,23A,BNOP400CHAR,2023-06-01,2215.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
7,23A,BNOP400CHAR,2023-07-01,1629.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
7,23A,BNOP400CHAR,2023-08-01,2058.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
7,23A,BNOP400CHAR,2023-09-01,2365.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
7,23A,BNOP400CHAR,2023-10-01,2245.0,1,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
7,23A,BNOP400CHAR,2023-11-01,2440.0,0,1.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
7,23A,BNOP400CHAR,2023-12-01,1111.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
7,23A,BNOP400CHAR,2024-01-01,1417.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
7,23A,BNOP400CHAR,2024-02-01,1462.0,1,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
7,23A,BNOP400CHAR,2024-03-01,1841.0,1,1.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
7,23A,BNOP400CHAR,2024-04-01,1706.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
7,23A,BNOP400CHAR,2024-05-01,1601.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
7,23A,BNOP400CPOX,2021-01-01,1596.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
7,23A,BNOP400CPOX,2021-02-01,1673.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
7,23A,BNOP400CPOX,2021-03-01,2612.0,0,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
7,23A,BNOP400CPOX,2021-04-01,1303.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
7,23A,BNOP400CPOX,2021-05-01,1079.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
7,23A,BNOP400CPOX,2021-06-01,2421.0,1,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
7,23A,BNOP400CPOX,2021-07-01,1419.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
7,23A,BNOP400CPOX,2021-08-01,2147.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
7,23A,BNOP400CPOX,2021-09-01,3910.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
7,23A,BNOP400CPOX,2021-10-01,1586.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
